t,OIOpen,OIHigh,OILow,OIClose,open,high,low,close,Volume,bv,tx,btx,PFopen,PFhigh,PFlow,PFclose,LL,LS
2023-06-17 13:52:00,104485.722,104487.433,104485.722,104487.433,26560.6,26564.8,26556.2,26556.2,147.88700000000003,79.684,504.0,224.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 13:53:00,104494.574,104496.504,104494.574,104496.504,26556.2,26556.2,26534.9,26535.0,107.65400000000002,23.163,534.0,115.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 13:54:00,104465.469,104465.469,104455.415,104455.415,26534.9,26540.0,26521.7,26539.9,268.943,112.11700000000002,688.0,357.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 13:55:00,104446.265,104446.265,104441.306,104441.306,26540.0,26542.7,26533.2,26537.3,142.28700000000003,56.882999999999996,478.0,210.0,0.01,0.01,0.01,0.01,0.011,0.0
2023-06-17 13:56:00,104432.47,104432.47,104430.58,104430.58,26537.4,26542.1,26537.3,26541.5,70.88300000000002,46.604,351.0,189.0,0.01,0.01,0.01,0.01,0.004,0.0
2023-06-17 13:57:00,104442.388,104442.388,104439.05,104439.05,26541.5,26541.6,26538.7,26541.5,39.84899999999999,20.813999999999997,267.0,111.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 13:58:00,104442.152,104447.241,104442.152,104447.241,26541.5,26541.6,26540.1,26540.1,24.034,13.681000000000003,257.0,94.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 13:59:00,104445.347,104449.206,104445.347,104449.206,26540.1,26540.2,26540.0,26540.0,31.61400000000001,16.22,272.0,86.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:00:00,104442.475,104442.475,104442.475,104442.475,26540.0,26541.6,26531.8,26541.5,122.01200000000003,53.57300000000001,490.0,254.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:01:00,104444.449,104458.63,104441.84,104458.63,26541.5,26548.9,26541.5,26544.0,153.751,106.75999999999998,492.0,273.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:02:00,104436.822,104439.979,104436.822,104439.979,26544.1,26544.1,26526.1,26526.1,98.435,8.131,552.0,129.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:03:00,104405.768,104405.768,104388.007,104388.007,26526.2,26526.2,26512.1,26523.5,340.73799999999994,117.85400000000004,859.0,365.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:04:00,104416.969,104422.253,104416.969,104422.253,26523.5,26534.1,26523.5,26526.0,147.21300000000002,93.14500000000002,578.0,303.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:05:00,104421.026,104421.026,104413.759,104413.759,26526.0,26534.9,26525.9,26534.8,60.964,38.34100000000001,334.0,204.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:06:00,104418.362,104420.746,104418.362,104420.746,26534.9,26538.0,26533.2,26536.1,41.38500000000001,23.499,338.0,161.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:07:00,104423.129,104430.273,104423.129,104430.273,26536.1,26536.2,26524.1,26527.2,71.91299999999997,11.733999999999998,413.0,136.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:08:00,104434.187,104435.641,104434.187,104435.641,26527.2,26527.2,26521.5,26525.0,58.234,17.213,355.0,136.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:09:00,104439.152,104439.839,104439.152,104439.839,26524.9,26530.4,26524.9,26530.3,36.882999999999996,20.272000000000006,301.0,139.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:10:00,104441.125,104441.125,104441.125,104441.125,26530.3,26534.6,26526.8,26526.8,112.64399999999996,75.15100000000007,405.0,156.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:11:00,104419.812,104422.388,104419.793,104422.388,26526.7,26535.0,26525.0,26534.9,58.85300000000001,36.57299999999999,385.0,202.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:12:00,104417.339,104419.774,104417.339,104419.774,26534.9,26537.7,26532.6,26537.0,49.74900000000001,28.928000000000008,322.0,173.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:13:00,104432.87,104434.696,104432.87,104434.696,26537.1,26537.1,26533.8,26534.0,44.09299999999999,22.448000000000015,304.0,104.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:14:00,104437.478,104437.478,104437.478,104437.478,26534.0,26534.1,26527.0,26530.1,41.10500000000002,18.399000000000004,336.0,110.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:15:00,104430.743,104440.422,104430.743,104440.422,26530.2,26531.3,26500.0,26500.1,249.56000000000003,21.050000000000008,692.0,139.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:16:00,104408.28,104433.378,104408.28,104429.467,26500.0,26515.5,26498.0,26500.6,223.85199999999995,76.72399999999999,848.0,404.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:17:00,104297.897,104301.1,104297.897,104301.1,26500.7,26503.7,26481.0,26491.5,579.7599999999998,147.43,1078.0,480.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:18:00,104260.428,104260.428,104260.428,104260.428,26491.5,26494.0,26480.0,26494.0,354.221,170.926,748.0,390.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:19:00,104230.567,104265.448,104225.079,104225.079,26494.0,26494.0,26463.8,26480.1,592.1030000000002,208.65299999999993,1416.0,610.0,0.01,0.01,0.01,0.01,0.173,0.0
2023-06-17 14:20:00,104269.506,104269.506,104269.506,104269.506,26480.1,26497.5,26480.1,26493.3,339.67499999999995,228.85600000000005,1072.0,636.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:21:00,104305.747,104357.266,104305.747,104357.266,26493.3,26506.3,26492.0,26499.7,213.62199999999993,105.187,911.0,523.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:22:00,104353.72,104366.078,104353.72,104366.078,26499.8,26502.2,26494.7,26499.8,88.26699999999998,38.02499999999999,502.0,275.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:23:00,104366.1,104366.1,104330.245,104330.245,26499.7,26510.6,26496.4,26510.6,141.377,99.38800000000002,478.0,313.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:24:00,104337.489,104337.489,104337.489,104337.489,26510.6,26510.6,26502.0,26506.1,153.48600000000008,79.14200000000001,651.0,347.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:25:00,104360.811,104381.056,104360.811,104381.056,26506.0,26508.7,26496.2,26496.3,77.03100000000002,33.348000000000006,437.0,172.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:26:00,104379.416,104379.416,104379.416,104379.416,26496.2,26496.2,26475.3,26480.7,196.592,64.074,850.0,340.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:27:00,104377.923,104377.923,104367.902,104367.902,26480.6,26480.7,26455.0,26463.1,423.4440000000001,145.99399999999994,1141.0,460.0,0.01,0.01,0.01,0.01,0.026000000000000002,0.0
2023-06-17 14:28:00,104374.248,104380.128,104374.248,104380.128,26463.1,26470.8,26458.0,26458.0,257.93600000000004,122.32599999999995,797.0,379.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:29:00,104373.086,104373.086,104344.887,104344.887,26458.0,26461.2,26450.9,26458.9,476.2479999999998,228.123,982.0,494.0,0.01,0.01,0.01,0.01,0.184,0.0
2023-06-17 14:30:00,104375.392,104375.392,104375.392,104375.392,26459.0,26480.0,26457.1,26480.0,301.1539999999998,206.768,959.0,623.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:31:00,104383.427,104383.427,104372.193,104372.193,26480.1,26488.4,26460.9,26468.4,240.28599999999992,126.56300000000005,945.0,443.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:32:00,104383.035,104470.513,104383.035,104470.513,26468.4,26484.1,26466.0,26477.4,255.76500000000004,187.12500000000009,780.0,458.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:33:00,104490.785,104529.911,104490.785,104529.911,26477.5,26483.0,26477.4,26481.5,136.719,73.92299999999997,612.0,342.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:34:00,104531.106,104545.811,104531.106,104545.811,26481.4,26489.0,26480.7,26487.3,140.01299999999998,93.87400000000002,579.0,344.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:35:00,104553.696,104574.227,104553.696,104574.227,26487.2,26487.3,26484.8,26486.0,104.42500000000003,31.626000000000005,342.0,172.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:36:00,104573.889,104573.889,104567.014,104567.014,26486.0,26501.7,26485.9,26493.5,235.39700000000005,177.761,599.0,393.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:37:00,104599.084,104599.084,104599.084,104599.084,26493.5,26495.9,26485.9,26485.9,176.527,65.846,505.0,209.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:38:00,104581.814,104581.814,104548.048,104548.048,26485.9,26488.0,26472.0,26483.7,129.89300000000006,50.88099999999998,656.0,300.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:39:00,104549.617,104549.617,104547.517,104547.517,26483.7,26488.0,26480.0,26485.0,63.16900000000002,30.842999999999993,431.0,244.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:40:00,104544.739,104547.205,104544.739,104547.205,26485.1,26490.4,26482.6,26488.5,83.835,42.53200000000002,446.0,275.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:41:00,104539.887,104545.758,104539.887,104545.758,26488.5,26491.3,26476.2,26478.2,86.196,39.379000000000005,463.0,193.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:42:00,104534.376,104545.851,104534.376,104545.851,26478.1,26490.7,26473.5,26490.7,142.82999999999998,78.30000000000001,534.0,333.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:43:00,104556.718,104565.025,104556.718,104565.025,26490.7,26494.0,26485.2,26487.0,82.64500000000001,39.115000000000016,507.0,249.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:44:00,104564.427,104564.427,104561.288,104561.288,26487.0,26497.8,26486.9,26496.5,98.64299999999999,57.895999999999994,395.0,289.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:45:00,104577.693,104600.657,104577.693,104600.657,26496.6,26497.3,26486.3,26497.2,122.195,55.12800000000003,586.0,335.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:46:00,104601.78,104601.78,104600.747,104600.747,26497.2,26498.0,26492.5,26497.2,48.51399999999999,28.477999999999998,406.0,253.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:47:00,104601.005,104601.005,104597.022,104597.022,26497.3,26499.8,26491.2,26499.8,85.76599999999999,55.03800000000001,447.0,268.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:48:00,104608.181,104608.181,104604.151,104604.151,26499.8,26502.0,26492.2,26494.8,97.06200000000005,64.909,422.0,215.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:49:00,104609.578,104609.578,104608.985,104608.985,26494.8,26494.9,26490.8,26490.8,50.587,21.705000000000002,317.0,158.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:50:00,104607.891,104615.714,104607.891,104615.714,26490.9,26490.9,26490.0,26490.1,32.20800000000001,19.447,240.0,140.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:51:00,104617.027,104617.027,104607.585,104607.585,26490.1,26492.1,26488.6,26491.6,54.64,29.646000000000008,273.0,166.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:52:00,104610.547,104615.611,104610.547,104615.611,26491.5,26491.6,26488.0,26489.9,33.81399999999999,16.948000000000004,278.0,141.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:53:00,104613.111,104616.44,104613.111,104616.44,26490.0,26490.0,26487.0,26487.1,42.414,11.869,266.0,141.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:54:00,104613.708,104613.708,104612.059,104612.059,26487.1,26487.6,26485.9,26487.6,59.037000000000006,29.812,241.0,124.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:55:00,104604.751,104637.314,104604.751,104604.751,26487.6,26491.8,26487.5,26487.6,91.20600000000002,56.57100000000001,311.0,152.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:56:00,104641.695,104641.695,104637.41,104637.41,26487.7,26489.5,26483.5,26483.5,69.487,19.418000000000003,316.0,147.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:57:00,104647.908,104647.908,104638.486,104638.486,26483.6,26487.8,26483.5,26486.4,71.159,29.28000000000001,263.0,151.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:58:00,104640.255,104640.255,104613.349,104613.349,26486.4,26489.3,26485.0,26485.0,97.68600000000005,41.68999999999999,277.0,150.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 14:59:00,104610.44,104613.202,104610.44,104613.202,26485.0,26485.6,26482.0,26485.6,68.58400000000003,35.40399999999999,302.0,142.0,0.009975,0.009975,0.009975,0.009975,0,0
2023-06-17 15:00:00,104618.893,104618.893,104580.755,104580.755,26485.6,26485.6,26468.2,26471.9,311.502,52.76499999999999,840.0,327.0,0.009975,0.009975,0.009975,0.009975,0,0
2023-06-17 15:01:00,104591.25,104591.25,104583.981,104583.981,26471.9,26486.4,26470.5,26486.4,132.89199999999997,94.684,622.0,395.0,0.009884,0.009884,0.009884,0.009884,0,0
2023-06-17 15:02:00,104600.735,104603.504,104600.735,104603.504,26486.4,26499.7,26486.3,26497.9,194.76600000000002,158.76399999999998,540.0,400.0,0.00981,0.00981,0.00981,0.00981,0,0
2023-06-17 15:03:00,104612.577,104632.163,104612.577,104632.163,26497.9,26505.8,26493.4,26504.4,159.62699999999998,126.48800000000001,511.0,330.0,0.009818,0.009818,0.009818,0.009818,0,0
2023-06-17 15:04:00,104627.989,104630.596,104627.989,104630.596,26504.4,26504.4,26495.1,26497.1,143.52700000000004,88.374,495.0,216.0,0.009818,0.009818,0.009818,0.009818,0,0
2023-06-17 15:05:00,104637.784,104651.854,104637.784,104651.854,26497.2,26504.1,26489.6,26489.6,145.58399999999997,45.70000000000002,476.0,198.0,0.009844,0.009844,0.009844,0.009844,0,0
2023-06-17 15:06:00,104652.648,104652.648,104651.372,104651.372,26489.7,26495.0,26489.6,26490.9,73.40700000000001,34.994,387.0,196.0,0.00982,0.00982,0.00982,0.00982,0,0
2023-06-17 15:07:00,104646.09,104647.766,104646.09,104647.766,26490.8,26490.9,26483.1,26483.1,105.87899999999999,12.189000000000004,331.0,100.0,0.009789,0.009789,0.009789,0.009789,0,0
2023-06-17 15:08:00,104635.295,104635.295,104616.326,104616.326,26483.2,26488.5,26475.9,26482.5,177.60099999999997,86.373,542.0,244.0,0.009715,0.009715,0.009715,0.009715,0,0
2023-06-17 15:09:00,104585.19,104585.19,104578.855,104578.855,26482.5,26487.4,26481.3,26487.4,80.02399999999997,49.26400000000001,318.0,199.0,0.009715,0.009715,0.009715,0.009715,0,0
2023-06-17 15:10:00,104583.674,104583.674,104581.407,104581.407,26487.3,26487.4,26480.1,26480.2,67.705,9.891999999999998,301.0,107.0,0.009591,0.009591,0.009591,0.009591,0,0
2023-06-17 15:11:00,104559.561,104559.561,104558.248,104558.248,26480.2,26480.8,26480.1,26480.7,55.74900000000004,31.371999999999993,251.0,153.0,0.009537,0.009537,0.009537,0.009537,0,0
2023-06-17 15:12:00,104558.105,104558.105,104544.706,104544.706,26480.7,26481.2,26480.0,26481.2,110.65000000000003,41.11900000000001,294.0,112.0,0.009396,0.009396,0.009396,0.009396,0,0
2023-06-17 15:13:00,104525.438,104525.438,104518.439,104518.439,26481.3,26481.3,26460.2,26461.8,211.36299999999997,53.934000000000005,538.0,129.0,0.009248,0.009248,0.009248,0.009248,0,0
2023-06-17 15:14:00,104496.656,104496.656,104414.907,104414.907,26461.9,26467.8,26437.2,26458.9,771.4150000000004,281.162,1302.0,602.0,0.009248,0.009248,0.009248,0.009248,0.6829999999999999,0.0
2023-06-17 15:15:00,104056.116,104056.116,104039.998,104039.998,26458.9,26458.9,26410.0,26431.4,2042.5170000000014,526.5189999999999,2916.0,1287.0,0.009104,0.009104,0.009104,0.009104,0.121,0.0
2023-06-17 15:16:00,104030.867,104030.867,102952.476,102952.476,26431.4,26431.4,26288.5,26395.7,7400.8899999999985,2997.352000000001,12184.0,5794.0,0.008967,0.008967,0.008967,0.008967,3.7169999999999996,0.0
2023-06-17 15:17:00,102847.945,102903.893,102847.945,102903.893,26395.6,26421.2,26384.6,26421.2,1435.8969999999997,835.0270000000004,3930.0,2235.0,0.008672,0.008672,0.008672,0.008672,0,0
2023-06-17 15:18:00,102935.831,102935.831,102924.757,102924.757,26421.1,26421.2,26394.0,26406.6,623.2070000000001,254.76800000000006,1920.0,868.0,0.008265,0.008265,0.008265,0.008265,0,0
2023-06-17 15:19:00,103003.953,103003.953,102993.982,102993.982,26406.6,26431.4,26404.1,26423.3,690.979,392.528,1672.0,968.0,0.008265,0.008265,0.008265,0.008265,0,0
2023-06-17 15:20:00,102930.136,102930.136,102919.344,102919.344,26423.3,26478.9,26420.0,26478.3,824.9219999999999,652.3409999999999,1678.0,1180.0,0.008206,0.008206,0.008206,0.008206,0.0,0.34400000000000003
2023-06-17 15:21:00,102813.168,102893.566,102813.168,102893.566,26478.2,26499.6,26472.8,26496.7,1149.034,740.503,3013.0,1643.0,0.0082,0.0082,0.0082,0.0082,0.0,1.193
2023-06-17 15:22:00,102830.563,102880.207,102830.563,102880.207,26496.8,26516.8,26484.5,26503.0,1028.931,634.7149999999999,2475.0,1309.0,0.008306,0.008306,0.008306,0.008306,0.0,0.542
2023-06-17 15:23:00,102948.694,102948.694,102937.301,102937.301,26503.0,26504.0,26486.0,26486.0,285.6510000000001,103.01399999999995,936.0,376.0,0.008344,0.008344,0.008344,0.008344,0,0
2023-06-17 15:24:00,102929.645,102945.758,102929.645,102945.758,26486.1,26496.3,26461.5,26461.5,337.07099999999986,108.78899999999999,1052.0,396.0,0.008344,0.008344,0.008344,0.008344,0,0
2023-06-17 15:25:00,102953.6,103047.023,102953.6,103047.023,26461.5,26489.4,26461.5,26489.1,393.46800000000013,291.9259999999998,1083.0,720.0,0.008321,0.008321,0.008321,0.008321,0,0
2023-06-17 15:26:00,103053.809,103127.267,103053.809,103127.267,26489.0,26532.0,26489.0,26530.6,1083.7079999999999,803.863,1864.0,1206.0,0.008287,0.008287,0.008287,0.008287,0.0,0.28200000000000003
2023-06-17 15:27:00,103209.19,103209.19,103166.623,103209.19,26530.7,26533.0,26511.0,26513.5,543.144,233.1630000000001,1500.0,670.0,0.008378,0.008378,0.008378,0.008378,0,0
2023-06-17 15:28:00,103206.351,103209.638,103206.351,103209.638,26513.5,26513.5,26501.1,26508.0,237.85200000000003,118.323,970.0,466.0,0.008378,0.008378,0.008378,0.008378,0,0
2023-06-17 15:29:00,103225.755,103241.521,103225.755,103241.521,26508.1,26508.1,26491.4,26495.8,453.295,119.28800000000001,869.0,362.0,0.008411,0.008411,0.008411,0.008411,0,0
2023-06-17 15:30:00,103247.719,103265.631,103247.719,103265.631,26495.8,26519.5,26484.6,26519.5,310.6809999999999,205.50100000000003,1236.0,773.0,0.008418,0.008418,0.008418,0.008418,0,0
2023-06-17 15:31:00,103295.08,103322.871,103295.08,103322.871,26519.4,26526.6,26514.6,26522.8,308.90399999999994,201.22999999999993,833.0,489.0,0.008389,0.008389,0.008389,0.008389,0,0
2023-06-17 15:32:00,103327.8,103327.8,103322.102,103322.102,26522.9,26529.1,26501.0,26509.4,256.29800000000006,140.695,1017.0,457.0,0.008474,0.008474,0.008474,0.008474,0,0
2023-06-17 15:33:00,103310.11,103310.11,103298.04,103298.04,26509.4,26516.1,26483.5,26484.2,311.8340000000001,97.96,1250.0,476.0,0.008474,0.008474,0.008474,0.008474,0,0
2023-06-17 15:34:00,103303.202,103303.202,103296.275,103296.275,26484.2,26484.3,26472.6,26479.0,298.10300000000007,117.97699999999999,848.0,384.0,0.00848,0.00848,0.00848,0.00848,0,0
2023-06-17 15:35:00,103318.912,103318.912,103267.484,103267.484,26479.1,26479.1,26462.3,26471.1,282.64399999999995,84.02500000000002,1033.0,466.0,0.008458,0.008458,0.008458,0.008458,0,0
2023-06-17 15:36:00,103283.416,103283.416,103238.829,103238.829,26471.1,26471.1,26440.5,26443.8,406.74500000000006,134.88700000000006,1487.0,579.0,0.008397,0.008397,0.008397,0.008397,0,0
2023-06-17 15:37:00,103193.422,103193.422,103167.655,103167.655,26443.7,26443.8,26403.0,26423.4,912.7799999999997,295.1019999999999,2318.0,1043.0,0.008356,0.008356,0.008356,0.008356,0.628,0.0
2023-06-17 15:38:00,103137.985,103186.893,103137.985,103186.893,26423.4,26436.6,26415.0,26434.2,415.4589999999999,229.98000000000002,1366.0,812.0,0.008356,0.008356,0.008356,0.008356,0,0
2023-06-17 15:39:00,103186.088,103255.088,103186.088,103255.088,26434.1,26449.7,26432.1,26437.0,451.942,290.53999999999996,1331.0,753.0,0.00823,0.00823,0.00823,0.00823,0,0
2023-06-17 15:40:00,103237.705,103237.705,103225.095,103225.095,26436.9,26442.0,26432.2,26442.0,157.79700000000005,69.959,736.0,408.0,0.008173,0.008173,0.008173,0.008173,0,0
2023-06-17 15:41:00,103241.558,103243.206,103241.558,103243.206,26442.0,26442.0,26422.4,26435.0,221.514,90.86399999999998,890.0,401.0,0.008137,0.008137,0.008137,0.008137,0,0
2023-06-17 15:42:00,103238.588,103238.588,103222.852,103222.852,26435.0,26457.0,26433.6,26433.8,258.86699999999996,108.118,965.0,517.0,0.008075,0.008075,0.008075,0.008075,0,0
2023-06-17 15:43:00,103215.823,103215.823,103198.223,103198.223,26433.8,26445.6,26432.2,26435.6,129.595,92.53100000000003,753.0,421.0,0.008075,0.008075,0.008075,0.008075,0,0
2023-06-17 15:44:00,103198.196,103206.727,103198.196,103206.727,26435.6,26439.9,26425.3,26428.0,156.237,80.939,614.0,279.0,0.008079,0.008079,0.008079,0.008079,0,0
2023-06-17 15:45:00,103199.221,103208.605,103199.221,103208.605,26428.1,26444.2,26423.7,26437.5,178.997,122.18899999999995,844.0,512.0,0.008022,0.008022,0.008022,0.008022,0,0
2023-06-17 15:46:00,103238.744,103238.744,103237.652,103237.652,26437.5,26448.0,26437.5,26447.9,201.67600000000002,126.44199999999995,711.0,441.0,0.007924,0.007924,0.007924,0.007924,0,0
2023-06-17 15:47:00,103224.488,103224.488,103222.677,103222.677,26448.0,26454.7,26420.0,26420.0,375.3230000000001,115.90100000000004,953.0,370.0,0.007924,0.007924,0.007924,0.007924,0,0
2023-06-17 15:48:00,103168.915,103173.261,103168.915,103173.261,26420.0,26427.0,26414.5,26423.9,226.61999999999986,96.41700000000002,891.0,460.0,0.007924,0.007924,0.007924,0.007924,0,0
2023-06-17 15:49:00,103175.755,103175.755,103169.797,103169.797,26424.0,26432.0,26421.5,26429.4,127.53700000000006,65.171,666.0,375.0,0.007868,0.007868,0.007868,0.007868,0,0
2023-06-17 15:50:00,103167.077,103174.601,103167.077,103174.601,26429.5,26434.6,26429.4,26434.6,90.77999999999999,41.29900000000001,415.0,271.0,0.007801,0.007801,0.007801,0.007801,0,0
2023-06-17 15:51:00,103176.036,103184.721,103176.036,103184.721,26434.5,26439.0,26415.0,26417.6,287.23299999999995,75.71400000000003,807.0,314.0,0.007814,0.007814,0.007814,0.007814,0,0
2023-06-17 15:52:00,103152.503,103166.014,103152.503,103166.014,26417.6,26423.1,26405.0,26423.0,289.10800000000006,100.28200000000004,936.0,497.0,0.007832,0.007832,0.007832,0.007832,0.013,0.0
2023-06-17 15:53:00,103171.727,103171.727,103170.689,103170.689,26423.1,26423.1,26377.9,26382.1,861.7019999999999,204.08999999999995,1913.0,676.0,0.007832,0.007832,0.007832,0.007832,0.27199999999999996,0.0
2023-06-17 15:54:00,103019.316,103040.852,103019.316,103040.852,26382.2,26402.1,26382.1,26394.9,327.6970000000001,204.7250000000001,1180.0,675.0,0.007801,0.007801,0.007801,0.007801,0,0
2023-06-17 15:55:00,103056.316,103078.989,103056.316,103078.989,26394.9,26399.6,26384.1,26399.6,244.62600000000015,99.95599999999997,816.0,446.0,0.007687,0.007687,0.007687,0.007687,0,0
2023-06-17 15:56:00,103081.779,103091.34,103081.779,103091.34,26399.5,26400.7,26395.0,26400.7,147.46699999999998,83.15900000000005,473.0,276.0,0.007647,0.007647,0.007647,0.007647,0,0
2023-06-17 15:57:00,103099.96,103099.96,103078.673,103078.673,26400.6,26425.8,26400.6,26408.8,304.08500000000004,178.78799999999993,907.0,557.0,0.007624,0.007624,0.007624,0.007624,0,0
2023-06-17 15:58:00,103090.403,103091.269,103090.403,103091.269,26408.8,26411.2,26401.0,26402.4,129.65299999999996,56.917,567.0,261.0,0.007624,0.007624,0.007624,0.007624,0,0
2023-06-17 15:59:00,103095.89,103105.432,103095.89,103105.432,26402.4,26407.0,26394.9,26399.9,215.87399999999997,96.341,624.0,307.0,0.007648,0.007648,0.007648,0.007648,0,0
2023-06-17 16:00:00,103135.87,103137.096,103135.87,103137.096,26399.9,26404.0,26393.1,26404.0,274.293,139.98999999999992,977.0,527.0,0.007543,0.007543,0.007543,0.007543,0,0
2023-06-17 16:01:00,103121.866,103150.163,103121.866,103150.163,26403.9,26406.2,26380.5,26390.4,355.24,108.836,959.0,400.0,0.007489,0.007489,0.007489,0.007489,0.55,0.0
2023-06-17 16:02:00,103152.976,103152.976,103149.17,103149.17,26390.4,26401.4,26390.4,26400.9,282.756,182.13299999999992,824.0,465.0,0.007451,0.007451,0.007451,0.007451,0,0
2023-06-17 16:03:00,103187.082,103216.026,103187.082,103216.026,26400.9,26403.1,26380.1,26380.2,205.74200000000002,48.964000000000006,954.0,368.0,0.007451,0.007451,0.007451,0.007451,0,0
2023-06-17 16:04:00,103235.186,103235.186,103198.634,103198.634,26380.1,26385.4,26372.4,26380.0,425.5179999999999,170.83899999999997,1074.0,508.0,0.007447,0.007447,0.007447,0.007447,0.37,0.0
2023-06-17 16:05:00,103186.83,103186.83,103175.174,103175.174,26379.9,26387.0,26372.8,26372.8,243.85999999999999,67.811,1001.0,471.0,0.007409,0.007409,0.007409,0.007409,0,0
2023-06-17 16:06:00,103195.404,103213.658,103195.404,103213.658,26372.9,26377.1,26368.0,26369.9,266.47900000000004,99.24699999999999,849.0,396.0,0.007373,0.007373,0.007373,0.007373,0.132,0.0
2023-06-17 16:07:00,103225.029,103225.029,103211.147,103211.147,26369.9,26380.0,26364.3,26373.1,257.36899999999997,120.748,852.0,459.0,0.00727,0.00727,0.00727,0.00727,0.068,0.0
2023-06-17 16:08:00,103207.368,103207.368,103204.972,103204.972,26373.1,26401.1,26370.0,26395.0,395.3070000000001,286.77,1239.0,799.0,0.00727,0.00727,0.00727,0.00727,0,0
2023-06-17 16:09:00,103155.245,103161.395,103155.245,103161.395,26395.0,26399.5,26388.0,26391.0,168.33,93.316,748.0,396.0,0.007237,0.007237,0.007237,0.007237,0,0
2023-06-17 16:10:00,103161.226,103171.902,103161.226,103171.902,26391.1,26416.0,26391.0,26416.0,339.978,249.1649999999999,948.0,697.0,0.007217,0.007217,0.007217,0.007217,0,0
2023-06-17 16:11:00,103145.675,103145.675,103137.471,103137.471,26416.0,26433.1,26415.9,26426.5,438.4940000000002,319.21000000000004,907.0,578.0,0.007179,0.007179,0.007179,0.007179,0,0
2023-06-17 16:12:00,103123.377,103145.883,103123.377,103145.883,26426.4,26434.5,26426.4,26431.0,185.73899999999998,118.91100000000003,679.0,423.0,0.007219,0.007219,0.007219,0.007219,0,0
2023-06-17 16:13:00,103146.734,103152.556,103146.734,103152.556,26430.9,26437.5,26430.9,26437.5,117.80299999999998,91.06199999999998,507.0,366.0,0.007219,0.007219,0.007219,0.007219,0,0
